Month Start Date,Manager ID,Product ID,Sales Target
5/1/2024,5,13,$121.22 
6/1/2024,5,13,$125.01 
7/1/2024,5,13,$77.66 
8/1/2024,5,13,$128.80 
9/1/2024,5,13,$179.94 
10/1/2024,5,13,$147.74 
11/1/2024,5,13,$142.06 
12/1/2024,5,13,$140.19 
1/1/2024,5,2,$432.86 
2/1/2024,5,2,$657.02 
3/1/2024,5,2,$772.97 
4/1/2024,5,2,$472.88 
5/1/2024,5,2,$863.91 
6/1/2024,5,2,$936.66 
7/1/2024,5,2,$481.97 
8/1/2024,5,2,$609.28 
9/1/2024,5,2,$545.63 
10/1/2024,5,2,$472.88 
11/1/2024,5,2,$682.03 
12/1/2024,5,2,$509.25 
1/1/2024,5,7,$425.13 
2/1/2024,5,7,$380.04 
3/1/2024,5,7,$219.01 
4/1/2024,5,7,$371.33 
5/1/2024,5,7,$295.55 
6/1/2024,5,7,$719.92 
7/1/2024,5,7,$272.81 
8/1/2024,5,7,$863.91 
9/1/2024,5,7,$401.64 
10/1/2024,5,7,$826.02 
11/1/2024,5,7,$689.61 
12/1/2024,5,7,$765.39 
1/1/2024,5,9,$247.99 
2/1/2024,5,9,$694.38 
3/1/2024,5,9,$382.62 
4/1/2024,5,9,$441.81 
5/1/2024,5,9,$600.19 
6/1/2024,5,9,$366.78 
7/1/2024,5,9,$275.09 
8/1/2024,5,9,$291.76 
9/1/2024,5,9,$491.82 
10/1/2024,5,9,$675.21 
11/1/2024,5,9,$433.47 
12/1/2024,5,9,$700.22 
1/1/2024,5,14,$354.92 
2/1/2024,5,14,$299.85 
3/1/2024,5,14,$195.82 
4/1/2024,5,14,$496.75 
5/1/2024,5,14,$511.14 
6/1/2024,5,14,$208.78 
7/1/2024,5,14,$518.34 
8/1/2024,5,14,$388.76 
9/1/2024,5,14,$410.36 
10/1/2024,5,14,$417.56 
11/1/2024,5,14,$374.36 
12/1/2024,5,14,$554.32 
1/1/2024,5,1,$130.93 
2/1/2024,5,1,$69.61 
3/1/2024,5,1,$114.36 
4/1/2024,5,1,$163.79 
5/1/2024,5,1,$163.79 
6/1/2024,5,1,$93.59 
7/1/2024,5,1,$76.04 
8/1/2024,5,1,$105.29 
9/1/2024,5,1,$130.64 
10/1/2024,5,1,$140.39 
11/1/2024,5,1,$167.69 
12/1/2024,5,1,$60.45 
1/1/2024,5,4,$556.87 
2/1/2024,5,4,$576.76 
3/1/2024,5,4,$755.76 
4/1/2024,5,4,$620.05 
5/1/2024,5,4,$748.74 
6/1/2024,5,4,"$1,088.01 "
7/1/2024,5,4,$631.75 
8/1/2024,5,4,$573.25 
9/1/2024,5,4,$620.05 
10/1/2024,5,4,$678.54 
11/1/2024,5,4,$315.87 
12/1/2024,5,4,$409.47 
1/1/2024,5,5,$259.87 
2/1/2024,5,5,$318.21 
3/1/2024,5,5,$456.11 
4/1/2024,5,5,$374.37 
5/1/2024,5,5,$698.82 
6/1/2024,5,5,$299.50 
7/1/2024,5,5,$524.12 
8/1/2024,5,5,$536.60 
9/1/2024,5,5,$517.88 
10/1/2024,5,5,$467.96 
11/1/2024,5,5,$630.19 
12/1/2024,5,5,$611.47 
1/1/2024,5,6,$74.58 
2/1/2024,5,6,$99.44 
3/1/2024,5,6,$81.54 
4/1/2024,5,6,$80.72 
5/1/2024,5,6,$64.34 
6/1/2024,5,6,$73.70 
7/1/2024,5,6,$131.03 
8/1/2024,5,6,$64.34 
9/1/2024,5,6,$47.97 
10/1/2024,5,6,$71.36 
11/1/2024,5,6,$101.78 
12/1/2024,5,6,$66.68 
1/1/2024,5,11,$198.88 
2/1/2024,5,11,$198.88 
3/1/2024,5,11,$274.46 
4/1/2024,5,11,$444.56 
5/1/2024,5,11,$355.65 
6/1/2024,5,11,$350.97 
7/1/2024,5,11,$407.13 
8/1/2024,5,11,$369.69 
9/1/2024,5,11,$252.70 
10/1/2024,5,11,$393.09 
11/1/2024,5,11,$313.53 
12/1/2024,5,11,$355.65 
1/1/2024,5,15,$147.17 
2/1/2024,5,15,$67.62 
3/1/2024,5,15,$131.26 
4/1/2024,5,15,$85.79 
5/1/2024,5,15,$73.31 
6/1/2024,5,15,$84.23 
7/1/2024,5,15,$157.55 
8/1/2024,5,15,$126.35 
9/1/2024,5,15,$60.83 
10/1/2024,5,15,$42.12 
11/1/2024,5,15,$110.75 
12/1/2024,5,15,$141.95 
1/1/2024,5,16,$288.38 
2/1/2024,5,16,$142.53 
3/1/2024,5,16,$109.39 
4/1/2024,5,16,$187.18 
5/1/2024,5,16,$265.18 
6/1/2024,5,16,$284.68 
7/1/2024,5,16,$323.67 
8/1/2024,5,16,$280.78 
9/1/2024,5,16,$386.07 
10/1/2024,5,16,$288.58 
11/1/2024,5,16,$280.78 
12/1/2024,5,16,$374.39 
1/1/2024,6,3,$50.98 
2/1/2024,6,3,$41.14 
3/1/2024,6,3,$50.98 
4/1/2024,6,3,$104.18 
5/1/2024,6,3,$59.98 
6/1/2024,6,3,$72.61 
7/1/2024,6,3,$105.23 
8/1/2024,6,3,$102.07 
9/1/2024,6,3,$47.35 
10/1/2024,6,3,$50.51 
11/1/2024,6,3,$61.03 
12/1/2024,6,3,$87.34 
1/1/2024,6,8,$45.84 
2/1/2024,6,8,$41.37 
3/1/2024,6,8,$65.96 
4/1/2024,6,8,$85.50 
5/1/2024,6,8,$147.32 
6/1/2024,6,8,$105.23 
7/1/2024,6,8,$98.65 
8/1/2024,6,8,$148.63 
9/1/2024,6,8,$124.96 
10/1/2024,6,8,$163.10 
11/1/2024,6,8,$64.45 
12/1/2024,6,8,$94.70 
1/1/2024,6,10,$353.30 
2/1/2024,6,10,$411.44 
3/1/2024,6,10,$429.33 
4/1/2024,6,10,$641.89 
5/1/2024,6,10,$552.44 
6/1/2024,6,10,$336.73 
7/1/2024,6,10,$378.82 
8/1/2024,6,10,$220.98 
9/1/2024,6,10,$273.59 
10/1/2024,6,10,$299.90 
11/1/2024,6,10,$436.69 
12/1/2024,6,10,$284.11 
1/1/2024,6,12,$102.86 
2/1/2024,6,12,$169.94 
3/1/2024,6,12,$82.74 
4/1/2024,6,12,$257.81 
5/1/2024,6,12,$184.15 
6/1/2024,6,12,$147.32 
7/1/2024,6,12,$131.53 
8/1/2024,6,12,$163.10 
9/1/2024,6,12,$147.32 
10/1/2024,6,12,$213.09 
11/1/2024,6,12,$186.78 
12/1/2024,6,12,$260.44 
1/1/2024,6,13,$75.13 
2/1/2024,6,13,$139.53 
3/1/2024,6,13,$55.01 
4/1/2024,6,13,$159.42 
5/1/2024,6,13,$101.02 
6/1/2024,6,13,$104.18 
7/1/2024,6,13,$64.71 
8/1/2024,6,13,$107.33 
9/1/2024,6,13,$149.95 
10/1/2024,6,13,$123.12 
11/1/2024,6,13,$118.38 
12/1/2024,6,13,$116.81 
1/1/2024,6,2,$360.72 
2/1/2024,6,2,$547.52 
3/1/2024,6,2,$644.14 
4/1/2024,6,2,$394.06 
5/1/2024,6,2,$719.92 
6/1/2024,6,2,$780.55 
7/1/2024,6,2,$401.64 
8/1/2024,6,2,$507.73 
9/1/2024,6,2,$454.69 
10/1/2024,6,2,$394.06 
11/1/2024,6,2,$568.36 
12/1/2024,6,2,$424.38 
1/1/2024,6,7,$354.28 
2/1/2024,6,7,$316.70 
3/1/2024,6,7,$182.51 
4/1/2024,6,7,$309.44 
5/1/2024,6,7,$246.29 
6/1/2024,6,7,$599.94 
7/1/2024,6,7,$227.34 
8/1/2024,6,7,$719.92 
9/1/2024,6,7,$334.70 
10/1/2024,6,7,$688.35 
11/1/2024,6,7,$574.67 
12/1/2024,6,7,$637.83 
1/1/2024,6,9,$206.66 
2/1/2024,6,9,$578.65 
3/1/2024,6,9,$318.85 
4/1/2024,6,9,$368.17 
5/1/2024,6,9,$500.16 
6/1/2024,6,9,$305.65 
7/1/2024,6,9,$229.24 
8/1/2024,6,9,$243.13 
9/1/2024,6,9,$409.85 
10/1/2024,6,9,$562.68 
11/1/2024,6,9,$361.22 
12/1/2024,6,9,$583.52 
1/1/2024,6,14,$295.77 
2/1/2024,6,14,$249.87 
3/1/2024,6,14,$163.18 
4/1/2024,6,14,$413.96 
5/1/2024,6,14,$425.95 
6/1/2024,6,14,$173.98 
7/1/2024,6,14,$431.95 
8/1/2024,6,14,$323.97 
9/1/2024,6,14,$341.96 
10/1/2024,6,14,$347.96 
11/1/2024,6,14,$311.97 
12/1/2024,6,14,$461.96 
1/1/2024,6,1,$109.11 
2/1/2024,6,1,$58.01 
3/1/2024,6,1,$95.30 
4/1/2024,6,1,$136.49 
5/1/2024,6,1,$136.49 
6/1/2024,6,1,$77.99 
7/1/2024,6,1,$63.37 
8/1/2024,6,1,$87.74 
9/1/2024,6,1,$108.87 
10/1/2024,6,1,$116.99 
11/1/2024,6,1,$139.74 
12/1/2024,6,1,$50.37 
1/1/2024,6,4,$464.06 
2/1/2024,6,4,$480.64 
3/1/2024,6,4,$629.80 
4/1/2024,6,4,$516.71 
5/1/2024,6,4,$623.95 
6/1/2024,6,4,$906.68 
7/1/2024,6,4,$526.46 
8/1/2024,6,4,$477.71 
9/1/2024,6,4,$516.71 
10/1/2024,6,4,$565.45 
11/1/2024,6,4,$263.23 
12/1/2024,6,4,$341.22 
1/1/2024,6,5,$216.56 
2/1/2024,6,5,$265.18 
3/1/2024,6,5,$380.09 
4/1/2024,6,5,$311.97 
5/1/2024,6,5,$582.35 
6/1/2024,6,5,$249.58 
7/1/2024,6,5,$436.76 
8/1/2024,6,5,$447.16 
9/1/2024,6,5,$431.56 
10/1/2024,6,5,$389.97 
11/1/2024,6,5,$525.16 
12/1/2024,6,5,$509.56 
1/1/2024,6,6,$62.15 
2/1/2024,6,6,$82.87 
3/1/2024,6,6,$67.95 
4/1/2024,6,6,$67.27 
5/1/2024,6,6,$53.62 
6/1/2024,6,6,$61.42 
7/1/2024,6,6,$109.19 
8/1/2024,6,6,$53.62 
9/1/2024,6,6,$39.97 
10/1/2024,6,6,$59.47 
11/1/2024,6,6,$84.82 
12/1/2024,6,6,$55.57 
1/1/2024,6,11,$165.74 
2/1/2024,6,11,$165.74 
3/1/2024,6,11,$228.72 
4/1/2024,6,11,$370.47 
5/1/2024,6,11,$296.38 
6/1/2024,6,11,$292.48 
7/1/2024,6,11,$339.27 
8/1/2024,6,11,$308.07 
9/1/2024,6,11,$210.58 
10/1/2024,6,11,$327.57 
11/1/2024,6,11,$261.28 
12/1/2024,6,11,$296.38 
1/1/2024,6,15,$122.64 
2/1/2024,6,15,$56.35 
3/1/2024,6,15,$109.39 
4/1/2024,6,15,$71.49 
5/1/2024,6,15,$61.09 
6/1/2024,6,15,$70.19 
7/1/2024,6,15,$131.29 
8/1/2024,6,15,$105.29 
9/1/2024,6,15,$50.70 
10/1/2024,6,15,$35.10 
11/1/2024,6,15,$92.29 
12/1/2024,6,15,$118.29 
1/1/2024,6,16,$240.32 
2/1/2024,6,16,$118.78 
3/1/2024,6,16,$91.15 
4/1/2024,6,16,$155.99 
5/1/2024,6,16,$220.98 
6/1/2024,6,16,$237.23 
7/1/2024,6,16,$269.73 
8/1/2024,6,16,$233.98 
9/1/2024,6,16,$321.72 
10/1/2024,6,16,$240.48 
11/1/2024,6,16,$233.98 
12/1/2024,6,16,$311.96 
1/1/2024,7,3,$56.08 
2/1/2024,7,3,$45.26 
3/1/2024,7,3,$56.08 
4/1/2024,7,3,$114.59 
5/1/2024,7,3,$65.98 
6/1/2024,7,3,$79.87 
7/1/2024,7,3,$115.75 
8/1/2024,7,3,$112.28 
9/1/2024,7,3,$52.09 
10/1/2024,7,3,$55.56 
11/1/2024,7,3,$67.14 
12/1/2024,7,3,$96.07 
1/1/2024,7,8,$50.42 
2/1/2024,7,8,$45.50 
3/1/2024,7,8,$72.56 
4/1/2024,7,8,$94.05 
5/1/2024,7,8,$162.05 
6/1/2024,7,8,$115.75 
7/1/2024,7,8,$108.52 
8/1/2024,7,8,$163.50 
9/1/2024,7,8,$137.45 
10/1/2024,7,8,$179.41 
11/1/2024,7,8,$70.90 
12/1/2024,7,8,$104.18 
1/1/2024,7,10,$388.63 
2/1/2024,7,10,$452.58 
3/1/2024,7,10,$472.26 
4/1/2024,7,10,$706.08 
5/1/2024,7,10,$607.69 
6/1/2024,7,10,$370.40 
7/1/2024,7,10,$416.70 
8/1/2024,7,10,$243.08 
9/1/2024,7,10,$300.95 
10/1/2024,7,10,$329.89 
11/1/2024,7,10,$480.36 
12/1/2024,7,10,$312.53 
1/1/2024,7,12,$113.15 
2/1/2024,7,12,$186.94 
3/1/2024,7,12,$91.01 
4/1/2024,7,12,$283.59 
5/1/2024,7,12,$202.56 
6/1/2024,7,12,$162.05 
7/1/2024,7,12,$144.69 
8/1/2024,7,12,$179.41 
9/1/2024,7,12,$162.05 
10/1/2024,7,12,$234.39 
11/1/2024,7,12,$205.46 
12/1/2024,7,12,$286.48 
1/1/2024,7,13,$82.65 
2/1/2024,7,13,$153.48 
3/1/2024,7,13,$60.51 
4/1/2024,7,13,$175.36 
5/1/2024,7,13,$111.12 
6/1/2024,7,13,$114.59 
7/1/2024,7,13,$71.19 
8/1/2024,7,13,$118.07 
9/1/2024,7,13,$164.94 
10/1/2024,7,13,$135.43 
11/1/2024,7,13,$130.22 
12/1/2024,7,13,$128.47 
1/1/2024,7,2,$396.79 
2/1/2024,7,2,$602.27 
3/1/2024,7,2,$708.56 
4/1/2024,7,2,$433.47 
5/1/2024,7,2,$791.91 
6/1/2024,7,2,$858.60 
7/1/2024,7,2,$441.81 
8/1/2024,7,2,$558.51 
9/1/2024,7,2,$500.16 
10/1/2024,7,2,$433.47 
11/1/2024,7,2,$625.20 
12/1/2024,7,2,$466.81 
1/1/2024,7,7,$389.71 
2/1/2024,7,7,$348.37 
3/1/2024,7,7,$200.76 
4/1/2024,7,7,$340.38 
5/1/2024,7,7,$270.92 
6/1/2024,7,7,$659.93 
7/1/2024,7,7,$250.08 
8/1/2024,7,7,$791.91 
9/1/2024,7,7,$368.17 
10/1/2024,7,7,$757.18 
11/1/2024,7,7,$632.14 
12/1/2024,7,7,$701.61 
1/1/2024,7,9,$227.33 
2/1/2024,7,9,$636.52 
3/1/2024,7,9,$350.73 
4/1/2024,7,9,$404.99 
5/1/2024,7,9,$550.17 
6/1/2024,7,9,$336.22 
7/1/2024,7,9,$252.16 
8/1/2024,7,9,$267.44 
9/1/2024,7,9,$450.84 
10/1/2024,7,9,$618.94 
11/1/2024,7,9,$397.35 
12/1/2024,7,9,$641.87 
1/1/2024,7,14,$325.34 
2/1/2024,7,14,$274.86 
3/1/2024,7,14,$179.50 
4/1/2024,7,14,$455.35 
5/1/2024,7,14,$468.55 
6/1/2024,7,14,$191.38 
7/1/2024,7,14,$475.15 
8/1/2024,7,14,$356.36 
9/1/2024,7,14,$376.16 
10/1/2024,7,14,$382.76 
11/1/2024,7,14,$343.16 
12/1/2024,7,14,$508.15 
1/1/2024,7,1,$120.02 
2/1/2024,7,1,$63.81 
3/1/2024,7,1,$104.83 
4/1/2024,7,1,$150.14 
5/1/2024,7,1,$150.14 
6/1/2024,7,1,$85.79 
7/1/2024,7,1,$69.71 
8/1/2024,7,1,$96.52 
9/1/2024,7,1,$119.75 
10/1/2024,7,1,$128.69 
11/1/2024,7,1,$153.71 
12/1/2024,7,1,$55.41 
1/1/2024,7,4,$510.47 
2/1/2024,7,4,$528.70 
3/1/2024,7,4,$692.78 
4/1/2024,7,4,$568.38 
5/1/2024,7,4,$686.34 
6/1/2024,7,4,$997.34 
7/1/2024,7,4,$579.10 
8/1/2024,7,4,$525.48 
9/1/2024,7,4,$568.38 
10/1/2024,7,4,$622.00 
11/1/2024,7,4,$289.55 
12/1/2024,7,4,$375.34 
1/1/2024,7,5,$238.22 
2/1/2024,7,5,$291.70 
3/1/2024,7,5,$418.10 
4/1/2024,7,5,$343.17 
5/1/2024,7,5,$640.59 
6/1/2024,7,5,$274.54 
7/1/2024,7,5,$480.44 
8/1/2024,7,5,$491.88 
9/1/2024,7,5,$474.72 
10/1/2024,7,5,$428.96 
11/1/2024,7,5,$577.67 
12/1/2024,7,5,$560.51 
1/1/2024,7,6,$68.37 
2/1/2024,7,6,$91.15 
3/1/2024,7,6,$74.75 
4/1/2024,7,6,$74.00 
5/1/2024,7,6,$58.98 
6/1/2024,7,6,$67.56 
7/1/2024,7,6,$120.11 
8/1/2024,7,6,$58.98 
9/1/2024,7,6,$43.97 
10/1/2024,7,6,$65.42 
11/1/2024,7,6,$93.30 
12/1/2024,7,6,$61.13 
1/1/2024,7,11,$182.31 
2/1/2024,7,11,$182.31 
3/1/2024,7,11,$251.59 
4/1/2024,7,11,$407.52 
5/1/2024,7,11,$326.01 
6/1/2024,7,11,$321.72 
7/1/2024,7,11,$373.20 
8/1/2024,7,11,$338.88 
9/1/2024,7,11,$231.64 
10/1/2024,7,11,$360.33 
11/1/2024,7,11,$287.41 
12/1/2024,7,11,$326.01 
1/1/2024,7,15,$134.91 
2/1/2024,7,15,$61.99 
3/1/2024,7,15,$120.32 
4/1/2024,7,15,$78.64 
5/1/2024,7,15,$67.20 
6/1/2024,7,15,$77.21 
7/1/2024,7,15,$144.42 
8/1/2024,7,15,$115.82 
9/1/2024,7,15,$55.77 
10/1/2024,7,15,$38.61 
11/1/2024,7,15,$101.52 
12/1/2024,7,15,$130.12 
1/1/2024,7,16,$264.35 
2/1/2024,7,16,$130.66 
3/1/2024,7,16,$100.27 
4/1/2024,7,16,$171.59 
5/1/2024,7,16,$243.08 
6/1/2024,7,16,$260.95 
7/1/2024,7,16,$296.70 
8/1/2024,7,16,$257.38 
9/1/2024,7,16,$353.90 
10/1/2024,7,16,$264.53 
11/1/2024,7,16,$257.38 
12/1/2024,7,16,$343.15 
1/1/2024,8,3,$50.98 
2/1/2024,8,3,$41.14 
3/1/2024,8,3,$50.98 
4/1/2024,8,3,$104.18 
5/1/2024,8,3,$59.98 
6/1/2024,8,3,$72.61 
7/1/2024,8,3,$105.23 
8/1/2024,8,3,$102.07 
9/1/2024,8,3,$47.35 
10/1/2024,8,3,$50.51 
11/1/2024,8,3,$61.03 
12/1/2024,8,3,$87.34 
1/1/2024,8,8,$45.84 
2/1/2024,8,8,$41.37 
3/1/2024,8,8,$65.96 
4/1/2024,8,8,$85.50 
5/1/2024,8,8,$147.32 
6/1/2024,8,8,$105.23 
7/1/2024,8,8,$98.65 
8/1/2024,8,8,$148.63 
9/1/2024,8,8,$124.96 
10/1/2024,8,8,$163.10 
11/1/2024,8,8,$64.45 
12/1/2024,8,8,$94.70 
1/1/2024,8,10,$353.30 
2/1/2024,8,10,$411.44 
3/1/2024,8,10,$429.33 
4/1/2024,8,10,$641.89 
5/1/2024,8,10,$552.44 
6/1/2024,8,10,$336.73 
7/1/2024,8,10,$378.82 
8/1/2024,8,10,$220.98 
9/1/2024,8,10,$273.59 
10/1/2024,8,10,$299.90 
11/1/2024,8,10,$436.69 
12/1/2024,8,10,$284.11 
1/1/2024,8,12,$102.86 
2/1/2024,8,12,$169.94 
3/1/2024,8,12,$82.74 
4/1/2024,8,12,$257.81 
5/1/2024,8,12,$184.15 
6/1/2024,8,12,$147.32 
7/1/2024,8,12,$131.53 
8/1/2024,8,12,$163.10 
9/1/2024,8,12,$147.32 
10/1/2024,8,12,$213.09 
11/1/2024,8,12,$186.78 
12/1/2024,8,12,$260.44 
1/1/2024,8,13,$75.13 
2/1/2024,8,13,$139.53 
3/1/2024,8,13,$55.01 
4/1/2024,8,13,$159.42 
5/1/2024,8,13,$101.02 
6/1/2024,8,13,$104.18 
7/1/2024,8,13,$64.71 
8/1/2024,8,13,$107.33 
9/1/2024,8,13,$149.95 
10/1/2024,8,13,$123.12 
11/1/2024,8,13,$118.38 
12/1/2024,8,13,$116.81 
1/1/2024,8,2,$360.72 
2/1/2024,8,2,$547.52 
3/1/2024,8,2,$644.14 
4/1/2024,8,2,$394.06 
5/1/2024,8,2,$719.92 
6/1/2024,8,2,$780.55 
7/1/2024,8,2,$401.64 
8/1/2024,8,2,$507.73 
9/1/2024,8,2,$454.69 
10/1/2024,8,2,$394.06 
11/1/2024,8,2,$568.36 
12/1/2024,8,2,$424.38 
1/1/2024,8,7,$354.28 
2/1/2024,8,7,$316.70 
3/1/2024,8,7,$182.51 
4/1/2024,8,7,$309.44 
5/1/2024,8,7,$246.29 
6/1/2024,8,7,$599.94 
7/1/2024,8,7,$227.34 
8/1/2024,8,7,$719.92 
9/1/2024,8,7,$334.70 
10/1/2024,8,7,$688.35 
11/1/2024,8,7,$574.67 
12/1/2024,8,7,$637.83 
1/1/2024,8,9,$206.66 
2/1/2024,8,9,$578.65 
3/1/2024,8,9,$318.85 
4/1/2024,8,9,$368.17 
5/1/2024,8,9,$500.16 
6/1/2024,8,9,$305.65 
7/1/2024,8,9,$229.24 
8/1/2024,8,9,$243.13 
9/1/2024,8,9,$409.85 
10/1/2024,8,9,$562.68 
11/1/2024,8,9,$361.22 
12/1/2024,8,9,$583.52 
1/1/2024,8,14,$295.77 
2/1/2024,8,14,$249.87 
3/1/2024,8,14,$163.18 
4/1/2024,8,14,$413.96 
5/1/2024,8,14,$425.95 
6/1/2024,8,14,$173.98 
7/1/2024,8,14,$431.95 
8/1/2024,8,14,$323.97 
9/1/2024,8,14,$341.96 
10/1/2024,8,14,$347.96 
11/1/2024,8,14,$311.97 
12/1/2024,8,14,$461.96 
1/1/2024,8,1,$109.11 
2/1/2024,8,1,$58.01 
3/1/2024,8,1,$95.30 
4/1/2024,8,1,$136.49 
5/1/2024,8,1,$136.49 
6/1/2024,8,1,$77.99 
7/1/2024,8,1,$63.37 
8/1/2024,8,1,$87.74 
9/1/2024,8,1,$108.87 
10/1/2024,8,1,$116.99 
11/1/2024,8,1,$139.74 
12/1/2024,8,1,$50.37 
1/1/2024,8,4,$464.06 
2/1/2024,8,4,$480.64 
3/1/2024,8,4,$629.80 
4/1/2024,8,4,$516.71 
5/1/2024,8,4,$623.95 
6/1/2024,8,4,$906.68 
7/1/2024,8,4,$526.46 
8/1/2024,8,4,$477.71 
9/1/2024,8,4,$516.71 
10/1/2024,8,4,$565.45 
11/1/2024,8,4,$263.23 
12/1/2024,8,4,$341.22 
1/1/2024,8,5,$216.56 
2/1/2024,8,5,$265.18 
3/1/2024,8,5,$380.09 
4/1/2024,8,5,$311.97 
5/1/2024,8,5,$582.35 
6/1/2024,8,5,$249.58 
7/1/2024,8,5,$436.76 
8/1/2024,8,5,$447.16 
9/1/2024,8,5,$431.56 
10/1/2024,8,5,$389.97 
11/1/2024,8,5,$525.16 
12/1/2024,8,5,$509.56 
1/1/2024,8,6,$62.15 
2/1/2024,8,6,$82.87 
3/1/2024,8,6,$67.95 
4/1/2024,8,6,$67.27 
5/1/2024,8,6,$53.62 
6/1/2024,8,6,$61.42 
7/1/2024,8,6,$109.19 
8/1/2024,8,6,$53.62 
9/1/2024,8,6,$39.97 
10/1/2024,8,6,$59.47 
11/1/2024,8,6,$84.82 
12/1/2024,8,6,$55.57 
1/1/2024,8,11,$165.74 
2/1/2024,8,11,$165.74 
3/1/2024,8,11,$228.72 
4/1/2024,8,11,$370.47 
5/1/2024,8,11,$296.38 
6/1/2024,8,11,$292.48 
7/1/2024,8,11,$339.27 
8/1/2024,8,11,$308.07 
9/1/2024,8,11,$210.58 
10/1/2024,8,11,$327.57 
11/1/2024,8,11,$261.28 
12/1/2024,8,11,$296.38 
1/1/2024,8,15,$122.64 
2/1/2024,8,15,$56.35 
3/1/2024,8,15,$109.39 
4/1/2024,8,15,$71.49 
5/1/2024,8,15,$61.09 
6/1/2024,8,15,$70.19 
7/1/2024,8,15,$131.29 
8/1/2024,8,15,$105.29 
9/1/2024,8,15,$50.70 
10/1/2024,8,15,$35.10 
11/1/2024,8,15,$92.29 
12/1/2024,8,15,$118.29 
1/1/2024,8,16,$240.32 
2/1/2024,8,16,$118.78 
3/1/2024,8,16,$91.15 
4/1/2024,8,16,$155.99 
5/1/2024,8,16,$220.98 
6/1/2024,8,16,$237.23 
7/1/2024,8,16,$269.73 
8/1/2024,8,16,$233.98 
9/1/2024,8,16,$321.72 
10/1/2024,8,16,$240.48 
11/1/2024,8,16,$233.98 
12/1/2024,8,16,$311.96 
1/1/2024,9,3,$50.98 
2/1/2024,9,3,$41.14 
3/1/2024,9,3,$50.98 
4/1/2024,9,3,$104.18 
5/1/2024,9,3,$59.98 
6/1/2024,9,3,$72.61 
7/1/2024,9,3,$105.23 
8/1/2024,9,3,$102.07 
9/1/2024,9,3,$47.35 
10/1/2024,9,3,$50.51 
11/1/2024,9,3,$61.03 
12/1/2024,9,3,$87.34 
1/1/2024,9,8,$45.84 
2/1/2024,9,8,$41.37 
3/1/2024,9,8,$65.96 
4/1/2024,9,8,$85.50 
5/1/2024,9,8,$147.32 
6/1/2024,9,8,$105.23 
7/1/2024,9,8,$98.65 
8/1/2024,9,8,$148.63 
9/1/2024,9,8,$124.96 
10/1/2024,9,8,$163.10 
11/1/2024,9,8,$64.45 
12/1/2024,9,8,$94.70 
1/1/2024,9,10,$353.30 
2/1/2024,9,10,$411.44 
3/1/2024,9,10,$429.33 
4/1/2024,9,10,$641.89 
5/1/2024,9,10,$552.44 
6/1/2024,9,10,$336.73 
7/1/2024,9,10,$378.82 
8/1/2024,9,10,$220.98 
9/1/2024,9,10,$273.59 
10/1/2024,9,10,$299.90 
11/1/2024,9,10,$436.69 
12/1/2024,9,10,$284.11 
1/1/2024,9,12,$102.86 
2/1/2024,9,12,$169.94 
3/1/2024,9,12,$82.74 
4/1/2024,9,12,$257.81 
5/1/2024,9,12,$184.15 
6/1/2024,9,12,$147.32 
7/1/2024,9,12,$131.53 
8/1/2024,9,12,$163.10 
9/1/2024,9,12,$147.32 
10/1/2024,9,12,$213.09 
11/1/2024,9,12,$186.78 
12/1/2024,9,12,$260.44 
1/1/2024,9,13,$75.13 
2/1/2024,9,13,$139.53 
3/1/2024,9,13,$55.01 
4/1/2024,9,13,$159.42 
5/1/2024,9,13,$101.02 
6/1/2024,9,13,$104.18 
7/1/2024,9,13,$64.71 
8/1/2024,9,13,$107.33 
9/1/2024,9,13,$149.95 
10/1/2024,9,13,$123.12 
11/1/2024,9,13,$118.38 
12/1/2024,9,13,$116.81 
1/1/2024,9,2,$360.72 
2/1/2024,9,2,$547.52 
3/1/2024,9,2,$644.14 
4/1/2024,9,2,$394.06 
5/1/2024,9,2,$719.92 
6/1/2024,9,2,$780.55 
7/1/2024,9,2,$401.64 
8/1/2024,9,2,$507.73 
9/1/2024,9,2,$454.69 
10/1/2024,9,2,$394.06 
11/1/2024,9,2,$568.36 
12/1/2024,9,2,$424.38 
1/1/2024,9,7,$354.28 
2/1/2024,9,7,$316.70 
3/1/2024,9,7,$182.51 
4/1/2024,9,7,$309.44 
5/1/2024,9,7,$246.29 
6/1/2024,9,7,$599.94 
7/1/2024,9,7,$227.34 
8/1/2024,9,7,$719.92 
9/1/2024,9,7,$334.70 
10/1/2024,9,7,$688.35 
11/1/2024,9,7,$574.67 
12/1/2024,9,7,$637.83 
1/1/2024,9,9,$206.66 
2/1/2024,9,9,$578.65 
3/1/2024,9,9,$318.85 
4/1/2024,9,9,$368.17 
5/1/2024,9,9,$500.16 
6/1/2024,9,9,$305.65 
7/1/2024,9,9,$229.24 
8/1/2024,9,9,$243.13 
9/1/2024,9,9,$409.85 
10/1/2024,9,9,$562.68 
11/1/2024,9,9,$361.22 
12/1/2024,9,9,$583.52 
1/1/2024,9,14,$295.77 
2/1/2024,9,14,$249.87 
3/1/2024,9,14,$163.18 
4/1/2024,9,14,$413.96 
5/1/2024,9,14,$425.95 
6/1/2024,9,14,$173.98 
7/1/2024,9,14,$431.95 
8/1/2024,9,14,$323.97 
9/1/2024,9,14,$341.96 
